,Resource Name,Duration,Trace_ID,ID,Parent_ID,Error?,duration_start,duration_end,Data Transfered,order,loc start,loc end,keep,depth
9181,/cart,384000,5852053aa30e3c11,5852053aa30e3c11,Na,false,451000,835000,4187.7,0.0,0,384000,True,0
7710,/cart,432000,ca18f42ecb1bbfe3,ca18f42ecb1bbfe3,Na,false,0,432000,9328.9,0.0,0,432000,True,0
7711,/getcart,159000,ca18f42ecb1bbfe3,46278a917612e56a,ca18f42ecb1bbfe3,false,432000,591000,9486.3,0.5,100000,259000,True,1
7712,/getrecommendations,413000,ca18f42ecb1bbfe3,f6430e3e84b861a4,ca18f42ecb1bbfe3,false,591000,1004000,9199.2,1.5,100000,513000,True,1
7713,/getproducts,221000,ca18f42ecb1bbfe3,5dfe3d2281b7fbb9,f6430e3e84b861a4,false,1004000,1225000,307.3,2.0,200000,421000,True,2
5211,/getcart,141000,646af8348869effd,1d786de465d22455,646af8348869effd,false,0,141000,97.9,0.5,100000,241000,True,1
5212,/getproducts,91000,646af8348869effd,03113ed4e4f97f7e,27217b20a7b64abd,false,141000,232000,2620.5,2.0,200000,291000,True,2
5213,/cart,215000,646af8348869effd,646af8348869effd,Na,false,232000,447000,638.4,0.0,0,215000,True,0
5214,/getrecommendations,131000,646af8348869effd,27217b20a7b64abd,646af8348869effd,false,447000,578000,2595.3,1.5,100000,231000,True,1
10542,/getcart,56000,72dda6ebdd69e926,9c31aedb5fd6902b,72dda6ebdd69e926,false,0,56000,7804.8,0.5,100000,156000,True,1
10543,/getrecommendations,212000,72dda6ebdd69e926,7c845e022403e37b,72dda6ebdd69e926,false,56000,268000,8044.8,1.5,100000,312000,True,1
10544,/cart,340000,72dda6ebdd69e926,72dda6ebdd69e926,Na,false,268000,608000,7028.9,0.0,0,340000,True,0
10545,/getproducts,70000,72dda6ebdd69e926,7faec4d581057a8a,7c845e022403e37b,false,608000,678000,2287.9,2.0,200000,270000,True,2
17402,/cart,359000,033a01f471664106,033a01f471664106,Na,false,0,359000,3518.3,0.0,0,359000,True,0
17403,/getcart,32000,033a01f471664106,e953c02061a5c335,033a01f471664106,false,359000,391000,1669.2,0.5,100000,132000,True,1
17404,/getproducts,58000,033a01f471664106,c3c0b4fcd8975224,be9721622c411a73,false,391000,449000,3713.5,2.0,200000,258000,True,2
17405,/getrecommendations,248000,033a01f471664106,be9721622c411a73,033a01f471664106,false,449000,697000,4626.6,1.5,100000,348000,True,1
3744,/cart,264000,b39a79ace370ba37,b39a79ace370ba37,Na,false,0,264000,3300.0,0.0,0,264000,True,0
3745,/getcart,40000,b39a79ace370ba37,1ca24955af5057c3,b39a79ace370ba37,false,264000,304000,480.7,0.5,100000,140000,True,1
3746,/getproducts,76000,b39a79ace370ba37,6a1bd2ebd5cca495,f83aa261e8ae263a,false,304000,380000,6763.3,2.0,200000,276000,True,2
3747,/getrecommendations,203000,b39a79ace370ba37,f83aa261e8ae263a,b39a79ace370ba37,false,380000,583000,1139.7,1.5,100000,303000,True,1
1271,/getcart,132000,162fb07e8c8547af,c2bad575d387cbba,162fb07e8c8547af,false,0,132000,7392.4,0.5,100000,232000,True,1
1272,/getrecommendations,355000,162fb07e8c8547af,e86c23c66d60a8f3,162fb07e8c8547af,false,132000,487000,7071.8,1.5,100000,455000,True,1
1273,/cart,515000,162fb07e8c8547af,162fb07e8c8547af,Na,false,487000,1002000,5373.0,0.0,0,515000,True,0
1274,/getproducts,39000,162fb07e8c8547af,ccd468da5b2ff63a,e86c23c66d60a8f3,false,1002000,1041000,1340.6,2.0,200000,239000,True,2
5427,/adrequest,306000,e16f35dc2c93d390,6b875d89e99cf1ee,e16f35dc2c93d390,false,0,306000,926.8,0.5,100000,406000,False,1
5428,/getrecommendations,190000,e16f35dc2c93d390,2d50df2a8dbad844,e16f35dc2c93d390,false,306000,496000,8859.5,1.5,100000,290000,False,1
5429,/getproducts,55000,e16f35dc2c93d390,24f3539866dc184f,e16f35dc2c93d390,false,496000,551000,3644.1,2.5,100000,155000,False,1
5430,/getproducts,19000,e16f35dc2c93d390,d56e116f8cb1fd3b,2d50df2a8dbad844,false,551000,570000,4841.3,2.0,200000,219000,False,2
5431,/product,440000,e16f35dc2c93d390,e16f35dc2c93d390,Na,false,570000,1010000,6701.6,0.0,0,440000,False,0
16365,/adrequest,19000,337b1355e7f51c53,603cf5df9d8d0571,337b1355e7f51c53,false,0,19000,5734.9,0.5,100000,119000,False,1
16366,/product,372000,337b1355e7f51c53,337b1355e7f51c53,Na,false,19000,391000,7830.7,0.0,0,372000,False,0
16367,/getproducts,43000,337b1355e7f51c53,5f210fdfd6b9be46,337b1355e7f51c53,false,391000,434000,6555.2,1.5,100000,143000,False,1
16368,/getproducts,58000,337b1355e7f51c53,84d83d99fdaa96c9,72b6dcffde6d99c6,false,434000,492000,1261.2,3.0,200000,258000,False,2
16369,/getrecommendations,258000,337b1355e7f51c53,72b6dcffde6d99c6,337b1355e7f51c53,false,492000,750000,9444.6,2.5,100000,358000,False,1
5465,/adrequest,461000,2a0b6dd23ccd3d63,f9aa030362d5b149,2a0b6dd23ccd3d63,false,0,461000,5791.8,0.5,100000,561000,False,1
5466,/product,635000,2a0b6dd23ccd3d63,2a0b6dd23ccd3d63,Na,false,461000,1096000,9585.9,0.0,0,635000,False,0
5467,/getrecommendations,287000,2a0b6dd23ccd3d63,fa5e86cc76135a57,2a0b6dd23ccd3d63,false,1096000,1383000,8046.6,1.5,100000,387000,False,1
5468,/getproducts,73000,2a0b6dd23ccd3d63,137803595f3fe57e,2a0b6dd23ccd3d63,false,1383000,1456000,1261.4,2.5,100000,173000,False,1
5469,/getproducts,95000,2a0b6dd23ccd3d63,ee890f6c269b7020,fa5e86cc76135a57,false,1456000,1551000,3943.7,2.0,200000,295000,False,2
17132,/getcart,139000,b7b839468146b8e8,13671c35f35bc1cd,b7b839468146b8e8,false,0,139000,4764.6,0.5,100000,239000,True,1
17133,/getproducts,60000,b7b839468146b8e8,66eeec740eeca0e4,8bca96be7be9d2b8,false,139000,199000,9564.6,2.0,200000,260000,True,2
17134,/getrecommendations,144000,b7b839468146b8e8,8bca96be7be9d2b8,b7b839468146b8e8,false,199000,343000,9873.1,1.5,100000,244000,True,1
17135,/cart,237000,b7b839468146b8e8,b7b839468146b8e8,Na,false,343000,580000,5427.7,0.0,0,237000,True,0
6258,/getcart,126000,b1da4e69ba8ac4c6,b59b3d1046f345db,b1da4e69ba8ac4c6,false,0,126000,8070.6,0.5,100000,226000,True,1
6259,/getrecommendations,237000,b1da4e69ba8ac4c6,4a7f4fb9c5037ef5,b1da4e69ba8ac4c6,false,126000,363000,1182.6,1.5,100000,337000,True,1
6260,/getproducts,41000,b1da4e69ba8ac4c6,ef440870e7a6a019,4a7f4fb9c5037ef5,false,363000,404000,2930.8,2.0,200000,241000,True,2
6261,/cart,388000,b1da4e69ba8ac4c6,b1da4e69ba8ac4c6,Na,false,404000,792000,3130.8,0.0,0,388000,True,0
9294,/address,43000,efcdda86800d4654,115c48a87ef2198b,ae177bc02cc0d3bd,false,0,43000,7873.2,1.0,200000,243000,False,2
9295,/getquote,308000,efcdda86800d4654,ae177bc02cc0d3bd,efcdda86800d4654,false,43000,351000,4844.7,0.5,100000,408000,False,1
9296,/shipping,342000,efcdda86800d4654,efcdda86800d4654,Na,false,351000,693000,367.4,0.0,0,342000,False,0
1849,/getcart,45000,47163755b36260c0,a8f02ca9c3d37d51,47163755b36260c0,false,0,45000,3151.3,0.5,100000,145000,True,1
1850,/getrecommendations,600000,47163755b36260c0,edc52bf2b51bdbaa,47163755b36260c0,false,45000,645000,3270.3,1.5,100000,700000,True,1
1851,/getproducts,222000,47163755b36260c0,41f711b3f74c1410,edc52bf2b51bdbaa,false,645000,867000,7031.1,2.0,200000,422000,True,2
1852,/cart,746000,47163755b36260c0,47163755b36260c0,Na,false,867000,1613000,5050.7,0.0,0,746000,True,0
11116,/getcart,21000,9e51a7352b814e70,2bd50ef0e764a4a8,9e51a7352b814e70,false,0,21000,9556.9,0.5,100000,121000,True,1
11117,/cart,453000,9e51a7352b814e70,9e51a7352b814e70,Na,false,21000,474000,801.4,0.0,0,453000,True,0
11118,/getproducts,48000,9e51a7352b814e70,6d15d71a8cfe439f,a0bc5b8604062df2,false,474000,522000,1701.1,2.0,200000,248000,True,2
11119,/getrecommendations,353000,9e51a7352b814e70,a0bc5b8604062df2,9e51a7352b814e70,false,522000,875000,2709.6,1.5,100000,453000,True,1
15021,/product,632000,476380b43bc1a9b9,476380b43bc1a9b9,Na,false,0,632000,6495.0,0.0,0,632000,False,0
15022,/adrequest,428000,476380b43bc1a9b9,f59d58dc86c7d353,476380b43bc1a9b9,false,632000,1060000,9682.9,0.5,100000,528000,False,1
15023,/getrecommendations,218000,476380b43bc1a9b9,29138e924226054c,476380b43bc1a9b9,false,1060000,1278000,3198.9,1.5,100000,318000,False,1
15024,/getproducts,16000,476380b43bc1a9b9,6bdb7afb90209f86,476380b43bc1a9b9,false,1278000,1294000,2247.9,2.5,100000,116000,False,1
15025,/getproducts,41000,476380b43bc1a9b9,b38422ed6a58fb5f,29138e924226054c,false,1294000,1335000,6331.8,2.0,200000,241000,False,2
4399,/getcart,98000,22e86557bef2b828,db6efe5424a608f6,22e86557bef2b828,false,0,98000,5597.6,0.5,100000,198000,True,1
4400,/getrecommendations,306000,22e86557bef2b828,cca675be7ee9e385,22e86557bef2b828,false,98000,404000,2774.8,1.5,100000,406000,True,1
4401,/cart,426000,22e86557bef2b828,22e86557bef2b828,Na,false,404000,830000,797.4,0.0,0,426000,True,0
4402,/getproducts,37000,22e86557bef2b828,c43a3e8d039c4e49,cca675be7ee9e385,false,830000,867000,4011.2,2.0,200000,237000,True,2
13304,/cart,362000,96f7cc12e535db42,96f7cc12e535db42,Na,false,0,362000,7315.0,0.0,0,362000,True,0
13305,/getproducts,21000,96f7cc12e535db42,3dc50ee4cc669332,e8240750db53a041,false,362000,383000,3973.0,2.0,200000,221000,True,2
13306,/getcart,6000,96f7cc12e535db42,faa26e161573af30,96f7cc12e535db42,false,383000,389000,7169.8,0.5,100000,106000,True,1
13307,/getrecommendations,349000,96f7cc12e535db42,e8240750db53a041,96f7cc12e535db42,false,389000,738000,216.6,1.5,100000,449000,True,1
3425,/adrequest,189000,76cd74d70d73e4eb,4925fab55b337889,76cd74d70d73e4eb,false,0,189000,3854.8,0.5,100000,289000,False,1
3426,/product,349000,76cd74d70d73e4eb,76cd74d70d73e4eb,Na,false,189000,538000,7441.6,0.0,0,349000,False,0
3427,/getproducts,75000,76cd74d70d73e4eb,9748ee45f84fba9e,76cd74d70d73e4eb,false,538000,613000,5880.4,1.5,100000,175000,False,1
3428,/getproducts,7000,76cd74d70d73e4eb,53dfa2009c14a696,a1c33919d765d635,false,613000,620000,2839.6,3.0,200000,207000,False,2
3429,/getrecommendations,246000,76cd74d70d73e4eb,a1c33919d765d635,76cd74d70d73e4eb,false,620000,866000,5905.9,2.5,100000,346000,False,1
6474,/getcart,116000,f8bdd56e58811090,6f44a7287f7dd68a,f8bdd56e58811090,false,0,116000,6321.6,0.5,100000,216000,True,1
6475,/getproducts,40000,f8bdd56e58811090,5795b713bb6131a7,7f91c4863c02aa00,false,116000,156000,9591.9,2.0,200000,240000,True,2
6476,/cart,525000,f8bdd56e58811090,f8bdd56e58811090,Na,false,156000,681000,8804.3,0.0,0,525000,True,0
6477,/getrecommendations,384000,f8bdd56e58811090,7f91c4863c02aa00,f8bdd56e58811090,false,681000,1065000,336.4,1.5,100000,484000,True,1
1973,/address,70000,f1be9e71aa1c9ddb,72858fe9cebec1a9,4cd7a811b57eb070,false,0,70000,8629.8,1.0,200000,270000,False,2
1974,/getquote,300000,f1be9e71aa1c9ddb,4cd7a811b57eb070,f1be9e71aa1c9ddb,false,70000,370000,5118.8,0.5,100000,400000,False,1
1975,/shipping,340000,f1be9e71aa1c9ddb,f1be9e71aa1c9ddb,Na,false,370000,710000,9010.1,0.0,0,340000,False,0
5789,/getrecommendations,151000,2f53b1a640d676db,6ef3d13bd67bc104,2f53b1a640d676db,false,0,151000,3201.3,0.5,100000,251000,True,1
5790,/getcart,2000,2f53b1a640d676db,bde14a0b72b19aee,2f53b1a640d676db,false,151000,153000,2858.2,1.5,100000,102000,True,1
5791,/cart,224000,2f53b1a640d676db,2f53b1a640d676db,Na,false,153000,377000,7044.3,0.0,0,224000,True,0
5792,/getproducts,25000,2f53b1a640d676db,3f3754fe223a4db1,6ef3d13bd67bc104,false,377000,402000,4345.5,1.0,200000,225000,True,2
14128,/cart,208000,3c9866604de3becd,3c9866604de3becd,Na,false,0,208000,5349.3,0.0,0,208000,True,0
14129,/getproducts,38000,3c9866604de3becd,dae2a5f582013ac9,34abaff1600eae12,false,208000,246000,7931.6,2.0,200000,238000,True,2
14130,/getcart,49000,3c9866604de3becd,bab2628de03132f2,3c9866604de3becd,false,246000,295000,2560.7,0.5,100000,149000,True,1
14131,/getrecommendations,175000,3c9866604de3becd,34abaff1600eae12,3c9866604de3becd,false,295000,470000,5763.0,1.5,100000,275000,True,1
17079,/getcart,159000,229869ff47ea33f6,2259b0fb16ab5b1c,229869ff47ea33f6,false,0,159000,1373.5,0.5,100000,259000,True,1
17080,/getrecommendations,224000,229869ff47ea33f6,dd94b026501ac5ad,229869ff47ea33f6,false,159000,383000,6361.0,1.5,100000,324000,True,1
17081,/getproducts,50000,229869ff47ea33f6,ce7e3b91bf4aca99,dd94b026501ac5ad,false,383000,433000,2944.0,2.0,200000,250000,True,2
17082,/cart,331000,229869ff47ea33f6,229869ff47ea33f6,Na,false,433000,764000,7289.6,0.0,0,331000,True,0
18419,/getcart,178000,af30d2b69c5f312c,4e0d8efe76243c01,af30d2b69c5f312c,false,0,178000,5381.8,0.5,100000,278000,True,1
18420,/getrecommendations,305000,af30d2b69c5f312c,af69525fc5ed12e6,af30d2b69c5f312c,false,178000,483000,8859.6,1.5,100000,405000,True,1
18421,/cart,463000,af30d2b69c5f312c,af30d2b69c5f312c,Na,false,483000,946000,1674.8,0.0,0,463000,True,0
18422,/getproducts,65000,af30d2b69c5f312c,e674c222c4cc7c5a,af69525fc5ed12e6,false,946000,1011000,3594.2,2.0,200000,265000,True,2
5273,/cart,410000,7a747576dc5a6ed0,7a747576dc5a6ed0,Na,false,0,410000,7031.2,0.0,0,410000,True,0
5274,/getcart,25000,7a747576dc5a6ed0,a27a3ef1e1656360,7a747576dc5a6ed0,false,410000,435000,7742.4,0.5,100000,125000,True,1
5275,/getrecommendations,305000,7a747576dc5a6ed0,640a66786aa35297,7a747576dc5a6ed0,false,435000,740000,4725.1,1.5,100000,405000,True,1
5276,/getproducts,91000,7a747576dc5a6ed0,169d5135b1858d0a,640a66786aa35297,false,740000,831000,653.4,2.0,200000,291000,True,2
14296,/getproducts,17000,550e3ca0da7212eb,030ec8e2747c57ef,164e36b1ec03059a,false,0,17000,5842.1,1.0,200000,217000,True,2
14297,/getrecommendations,255000,550e3ca0da7212eb,164e36b1ec03059a,550e3ca0da7212eb,false,17000,272000,5289.8,0.5,100000,355000,True,1
14298,/getcart,119000,550e3ca0da7212eb,a049c425f366f3d2,550e3ca0da7212eb,false,272000,391000,4557.8,1.5,100000,219000,True,1
14299,/cart,346000,550e3ca0da7212eb,550e3ca0da7212eb,Na,false,391000,737000,7479.6,0.0,0,346000,True,0
3412,/adrequest,58000,8ecbfa3f5bb1d082,c9a37429dc629422,8ecbfa3f5bb1d082,false,0,58000,6794.2,0.5,100000,158000,False,1
3413,/getrecommendations,113000,8ecbfa3f5bb1d082,029867d73ad185c4,8ecbfa3f5bb1d082,false,58000,171000,627.7,1.5,100000,213000,False,1
3414,/getproducts,55000,8ecbfa3f5bb1d082,dd1137c137973a83,8ecbfa3f5bb1d082,false,171000,226000,3865.6,2.5,100000,155000,False,1
3415,/getproducts,19000,8ecbfa3f5bb1d082,39cafd5ca4518855,029867d73ad185c4,false,226000,245000,3460.1,2.0,200000,219000,False,2
3416,/product,269000,8ecbfa3f5bb1d082,8ecbfa3f5bb1d082,Na,false,245000,514000,214.9,0.0,0,269000,False,0
7091,/getcart,156000,52ec617d1efe068b,49ef6e241f6b5910,52ec617d1efe068b,false,0,156000,1431.8,0.5,100000,256000,True,1
7092,/cart,234000,52ec617d1efe068b,52ec617d1efe068b,Na,false,156000,390000,2960.8,0.0,0,234000,True,0
7093,/getproducts,33000,52ec617d1efe068b,e95873d6bff7a606,16b9bff7318d8461,false,390000,423000,6941.5,2.0,200000,233000,True,2
7094,/getrecommendations,184000,52ec617d1efe068b,16b9bff7318d8461,52ec617d1efe068b,false,423000,607000,8049.6,1.5,100000,284000,True,1
7350,/cart,232000,785d6cf74b020f7f,785d6cf74b020f7f,Na,false,0,232000,9004.7,0.0,0,232000,True,0
7351,/getcart,160000,785d6cf74b020f7f,e425079a155b07d7,785d6cf74b020f7f,false,232000,392000,1284.6,0.5,100000,260000,True,1
7352,/getproducts,19000,785d6cf74b020f7f,1360d4431eb719db,933ebd7a841dfa8e,false,392000,411000,5744.7,2.0,200000,219000,True,2
7353,/getrecommendations,150000,785d6cf74b020f7f,933ebd7a841dfa8e,785d6cf74b020f7f,false,411000,561000,8942.9,1.5,100000,250000,True,1
7648,/getcart,167000,e32deb4f7c172603,89dab090d0541618,e32deb4f7c172603,false,0,167000,6345.0,0.5,100000,267000,True,1
7649,/getproducts,17000,e32deb4f7c172603,e904374a0d475b6c,84d837d5622914db,false,167000,184000,9468.7,2.0,200000,217000,True,2
7650,/getrecommendations,248000,e32deb4f7c172603,84d837d5622914db,e32deb4f7c172603,false,184000,432000,5139.2,1.5,100000,348000,True,1
7651,/cart,326000,e32deb4f7c172603,e32deb4f7c172603,Na,false,432000,758000,5198.8,0.0,0,326000,True,0
13421,/getrecommendations,224000,79fa3db6f3392623,101012020fc0b33d,79fa3db6f3392623,false,0,224000,3074.2,0.5,100000,324000,True,1
13422,/getcart,57000,79fa3db6f3392623,42717bb033936259,79fa3db6f3392623,false,224000,281000,5419.6,1.5,100000,157000,True,1
13423,/cart,284000,79fa3db6f3392623,79fa3db6f3392623,Na,false,281000,565000,689.6,0.0,0,284000,True,0
13424,/getproducts,28000,79fa3db6f3392623,4a18fb05d0770d9b,101012020fc0b33d,false,565000,593000,1124.2,1.0,200000,228000,True,2
2272,/getcart,13000,4b8988e84192f854,91e5a7f27628b10c,4b8988e84192f854,false,0,13000,4931.1,0.5,100000,113000,True,1
2273,/getproducts,12000,4b8988e84192f854,cd24deb2de738395,bb4bd8d67e3df2f1,false,13000,25000,2761.4,2.0,200000,212000,True,2
2274,/cart,353000,4b8988e84192f854,4b8988e84192f854,Na,false,25000,378000,8057.8,0.0,0,353000,True,0
2275,/getrecommendations,202000,4b8988e84192f854,bb4bd8d67e3df2f1,4b8988e84192f854,false,378000,580000,2522.4,1.5,100000,302000,True,1
12297,/cart,455000,ac28b6232884c72e,ac28b6232884c72e,Na,false,0,455000,9261.9,0.0,0,455000,True,0
12298,/getproducts,91000,ac28b6232884c72e,db130d5f768b1ae5,7829f435f665069e,false,455000,546000,7548.7,1.0,200000,291000,True,2
12299,/getrecommendations,367000,ac28b6232884c72e,7829f435f665069e,ac28b6232884c72e,false,546000,913000,4351.2,0.5,100000,467000,True,1
12300,/getcart,129000,ac28b6232884c72e,223303c20237ed25,ac28b6232884c72e,false,913000,1042000,2051.2,1.5,100000,229000,True,1
18209,/getcart,4000,2f31056a90cf865f,4b09643a3d99762f,2f31056a90cf865f,false,0,4000,8097.4,0.5,100000,104000,True,1
18210,/getrecommendations,222000,2f31056a90cf865f,8bf12da42e5e9a0a,2f31056a90cf865f,false,4000,226000,9177.2,1.5,100000,322000,True,1
18211,/cart,373000,2f31056a90cf865f,2f31056a90cf865f,Na,false,226000,599000,1910.2,0.0,0,373000,True,0
18212,/getproducts,91000,2f31056a90cf865f,90113d4bc4341fd2,8bf12da42e5e9a0a,false,599000,690000,7191.4,2.0,200000,291000,True,2
3488,/cart,350000,c86e58f9b76ccd05,c86e58f9b76ccd05,Na,false,0,350000,8809.4,0.0,0,350000,True,0
3489,/getrecommendations,245000,c86e58f9b76ccd05,7fb2e945878a97d2,c86e58f9b76ccd05,false,350000,595000,3434.4,0.5,100000,345000,True,1
3490,/getproducts,91000,c86e58f9b76ccd05,2aed822a7f377f48,7fb2e945878a97d2,false,595000,686000,9339.5,1.0,200000,291000,True,2
3491,/getcart,17000,c86e58f9b76ccd05,78af4d7e7e93ce7b,c86e58f9b76ccd05,false,686000,703000,576.5,1.5,100000,117000,True,1
13716,/cart,290000,9a23a54b9c311733,9a23a54b9c311733,Na,false,0,290000,7361.9,0.0,0,290000,True,0
13717,/getcart,36000,9a23a54b9c311733,63a4377a29cbdaf0,9a23a54b9c311733,false,290000,326000,4986.6,0.5,100000,136000,True,1
13718,/getrecommendations,222000,9a23a54b9c311733,2c8d5ffd75ca9f5a,9a23a54b9c311733,false,326000,548000,7150.3,1.5,100000,322000,True,1
13719,/getproducts,87000,9a23a54b9c311733,2ccd3e9d5bab3ac4,2c8d5ffd75ca9f5a,false,548000,635000,7420.2,2.0,200000,287000,True,2
9731,/getcart,135000,b7a0289c963ea626,c19b73d05266fcad,b7a0289c963ea626,false,0,135000,7085.4,0.5,100000,235000,True,1
9732,/cart,260000,b7a0289c963ea626,b7a0289c963ea626,Na,false,135000,395000,1566.2,0.0,0,260000,True,0
9733,/getrecommendations,151000,b7a0289c963ea626,1e25057a03c4eb14,b7a0289c963ea626,false,395000,546000,7839.0,1.5,100000,251000,True,1
9734,/getproducts,7000,b7a0289c963ea626,a5a29c46ad907680,1e25057a03c4eb14,false,546000,553000,3822.6,2.0,200000,207000,True,2
7505,/shipping,216000,dd01356a1f9ac8aa,dd01356a1f9ac8aa,Na,false,0,216000,1538.7,0.0,0,216000,False,0
7506,/address,47000,dd01356a1f9ac8aa,8c2911ae0ea8c65c,2ffecb759de7264d,false,216000,263000,2989.6,1.0,200000,247000,False,2
7507,/getquote,161000,dd01356a1f9ac8aa,2ffecb759de7264d,dd01356a1f9ac8aa,false,263000,424000,3350.6,0.5,100000,261000,False,1
18500,/getproducts,60000,666800d50d92a777,f76e41e9615cd263,666800d50d92a777,false,0,60000,5127.6,0.5,100000,160000,False,1
18501,/getproducts,7000,666800d50d92a777,5f2c2a343c450842,89e9ab6d7b455aa6,false,60000,67000,3471.0,2.0,200000,207000,False,2
18502,/product,449000,666800d50d92a777,666800d50d92a777,Na,false,67000,516000,3108.2,0.0,0,449000,False,0
18503,/getrecommendations,143000,666800d50d92a777,89e9ab6d7b455aa6,666800d50d92a777,false,516000,659000,6478.8,1.5,100000,243000,False,1
18504,/adrequest,316000,666800d50d92a777,457b257db6d52998,666800d50d92a777,false,659000,975000,5306.8,2.5,100000,416000,False,1
11688,/placeorder,44000,a7a702988bf2e462,c73d1f4c6b6e55e0,a7a702988bf2e462,true,0,44000,4933.2,0.5,100000,144000,False,1
11689,/checkout,481000,a7a702988bf2e462,a7a702988bf2e462,Na,true,44000,525000,7584.7,0.0,0,481000,False,0
7337,/adrequest,118000,1275b79e75fe2800,1b00554349f2109b,1275b79e75fe2800,false,0,118000,6486.2,0.5,100000,218000,False,1
7338,/product,389000,1275b79e75fe2800,1275b79e75fe2800,Na,false,118000,507000,7745.1,0.0,0,389000,False,0
7339,/getproducts,24000,1275b79e75fe2800,e38c57a4385187b0,1275b79e75fe2800,false,507000,531000,5035.5,1.5,100000,124000,False,1
7340,/getproducts,11000,1275b79e75fe2800,d38fe81dbbd3e95f,72063133b4db1409,false,531000,542000,222.3,3.0,200000,211000,False,2
7341,/getrecommendations,250000,1275b79e75fe2800,72063133b4db1409,1275b79e75fe2800,false,542000,792000,7651.3,2.5,100000,350000,False,1
17813,/getcart,72000,404c0ba5eeccae31,8b9ced5485ae6d9f,404c0ba5eeccae31,false,0,72000,4879.3,0.5,100000,172000,True,1
17814,/cart,352000,404c0ba5eeccae31,404c0ba5eeccae31,Na,false,72000,424000,8452.3,0.0,0,352000,True,0
17815,/getproducts,87000,404c0ba5eeccae31,5133a2a4ed30b220,f81f7b87bb92be59,false,424000,511000,7722.3,2.0,200000,287000,True,2
17816,/getrecommendations,262000,404c0ba5eeccae31,f81f7b87bb92be59,404c0ba5eeccae31,false,511000,773000,6005.7,1.5,100000,362000,True,1
15428,/getcart,154000,078e077959e54e34,e4f26da48d4ad9a0,078e077959e54e34,false,0,154000,9352.1,0.5,100000,254000,True,1
15429,/getrecommendations,46000,078e077959e54e34,fa00c1e1e0da868d,078e077959e54e34,false,154000,200000,5673.4,1.5,100000,146000,True,1
15430,/cart,251000,078e077959e54e34,078e077959e54e34,Na,false,200000,451000,1210.6,0.0,0,251000,True,0
15431,/getproducts,3000,078e077959e54e34,bcb45d14cbecc1e9,fa00c1e1e0da868d,false,451000,454000,7842.5,2.0,200000,203000,True,2
